customer_id,first_name,last_name,gender,date_of_birth,city,state,occupation,employment_type,annual_income,credit_score,customer_since,risk_segment
107833,Meera,Sharma,Female,1965-01-16,New Delhi,Delhi,Manufacturing,Salaried,522677.2,767,2020-05-20,Low
107834,Vikram,Sharma,Male,1983-01-12,Kolkata,West Bengal,Finance,Salaried,411268.01,722,2022-09-26,Medium
107835,Ananya,Joshi,Male,1986-01-11,Pune,Maharashtra,Finance,Salaried,365313.33,701,2022-04-20,Medium
107836,Diya,Iyer,Female,1976-01-14,Mysuru,Karnataka,Other,Salaried,873052.34,690,2022-01-21,Medium
107837,Aditi,Kumar,Female,1992-01-10,Mumbai,Maharashtra,Finance,Salaried,951350.11,702,2016-11-26,Medium
107838,Priya,Iyer,Male,1999-01-08,Ahmedabad,Gujarat,Finance,Salaried,1007880.98,715,2016-11-13,Medium
107839,Diya,Reddy,Female,1997-01-08,Kolkata,West Bengal,Finance,Self-employed,517035.87,782,2018-01-04,Low
107840,Ananya,Nair,Male,2005-01-06,Bengaluru,Karnataka,IT,Business Owner,841716.72,689,2026-01-26,Medium
107841,Aarav,Gupta,Male,2002-01-07,Kolkata,West Bengal,Finance,Salaried,1235832.03,702,2021-04-24,Medium
107842,Rohan,Reddy,Female,1988-01-11,Mysuru,Karnataka,Healthcare,Salaried,590266.91,682,2023-03-02,Medium
107843,Vikram,Shah,Male,1976-01-14,Chennai,Tamil Nadu,Finance,Salaried,675621.63,618,2022-09-23,High
107844,Isha,Joshi,Male,2004-01-07,Warangal,Telangana,Government,Business Owner,458257.03,648,2015-04-14,High
107845,Aarav,Sharma,Male,1989-01-10,Kolkata,West Bengal,IT,Business Owner,2027045.25,730,2019-09-25,Medium
107846,Kavya,Nair,Male,1970-01-15,Vadodara,Gujarat,Education,Self-employed,1532752.58,616,2015-04-03,High
107847,Rohan,Joshi,Female,1970-01-15,Jaipur,Rajasthan,Finance,Salaried,635059.72,644,2021-04-16,High
107848,Meera,Joshi,Female,2000-01-08,Mangaluru,Karnataka,Education,Salaried,1075209.82,735,2023-02-12,Medium
107849,Meera,Singh,Female,1996-01-09,Kolkata,West Bengal,Other,Salaried,485065.12,709,2022-02-24,Medium
107850,Arjun,Mishra,Female,1971-01-15,Madurai,Tamil Nadu,Manufacturing,Salaried,1038845.53,686,2021-01-07,Medium
107851,Rohan,Rao,Male,1990-01-10,Kolkata,West Bengal,Education,Salaried,671037.3,699,2021-03-17,Medium
107852,Nikhil,Joshi,Female,1992-01-10,Udaipur,Rajasthan,Other,Salaried,330977.14,710,2023-05-18,Medium
107853,Meera,Iyer,Female,1980-01-13,Mangaluru,Karnataka,Healthcare,Contract,3126776.09,729,2017-12-14,Medium
107854,Siddharth,Singh,Female,1999-01-08,Hyderabad,Telangana,Other,Salaried,260270.81,798,2021-08-21,Low
107855,Vikram,Patel,Male,1980-01-13,Bengaluru,Karnataka,Healthcare,Salaried,1746081.3,671,2025-03-03,High
107856,Riya,Reddy,Male,2002-01-07,Kolkata,West Bengal,Education,Contract,557689.9,824,2015-08-11,Low
107857,Nikhil,Patel,Male,1995-01-09,Mysuru,Karnataka,Finance,Salaried,671475.66,707,2015-11-27,Medium
107858,Isha,Rao,Female,1991-01-10,Kolkata,West Bengal,Government,Salaried,996368.7,616,2016-10-30,High
107859,Vikram,Shah,Male,1961-01-17,Vadodara,Gujarat,Government,Salaried,1359598.45,648,2019-01-09,High
107860,Rahul,Iyer,Female,1979-01-13,New Delhi,Delhi,Other,Salaried,799886.28,705,2021-12-05,Medium
107861,Rohan,Reddy,Female,1991-01-10,Udaipur,Rajasthan,IT,Contract,990609.49,669,2020-10-15,High
107862,Isha,Iyer,Female,1968-01-16,Pune,Maharashtra,IT,Salaried,715059.45,631,2019-07-20,High
107863,Nikhil,Rao,Male,1961-01-17,New Delhi,Delhi,Finance,Salaried,367724.07,640,2017-09-30,High
107864,Rahul,Singh,Female,1962-01-17,Udaipur,Rajasthan,Government,Salaried,417490.94,742,2023-01-23,Medium
107865,Aditi,Mishra,Male,1961-01-17,Mysuru,Karnataka,Other,Salaried,451066.34,684,2024-07-24,Medium
107866,Rahul,Patel,Male,1988-01-11,Mysuru,Karnataka,IT,Salaried,792553.2,678,2016-07-15,High
107867,Aditya,Mehta,Female,1997-01-08,Nagpur,Maharashtra,IT,Salaried,1783162.73,709,2024-04-13,Medium
107868,Riya,Gupta,Male,1988-01-11,Hyderabad,Telangana,Government,Business Owner,1035317.65,795,2018-01-04,Low
107869,Karan,Verma,Female,1968-01-16,Vadodara,Gujarat,Finance,Business Owner,1186231.97,784,2020-10-15,Low
107870,Priya,Mehta,Male,2002-01-07,New Delhi,Delhi,Government,Business Owner,987795.31,629,2022-01-29,High
107871,Vihaan,Das,Female,1974-01-14,Pune,Maharashtra,Healthcare,Salaried,563470.27,688,2026-06-25,Medium
107872,Vihaan,Singh,Male,1963-01-17,Hyderabad,Telangana,Other,Business Owner,459735.26,703,2015-02-07,Medium
107873,Karan,Das,Male,1976-01-14,Coimbatore,Tamil Nadu,Finance,Business Owner,599644.74,662,2020-01-07,High
107874,Priya,Iyer,Female,1970-01-15,Mysuru,Karnataka,IT,Salaried,585231.02,600,2017-05-24,High
107875,Riya,Shah,Female,1996-01-09,Nagpur,Maharashtra,Other,Contract,865781.96,678,2025-07-23,High
107876,Ananya,Rao,Male,1975-01-14,Mysuru,Karnataka,,Contract,994194.79,668,2018-02-09,High
107877,Kavya,Singh,Female,1990-01-10,Mangaluru,Karnataka,Education,Salaried,315311.43,724,2015-04-10,Medium
107878,Rahul,Joshi,Female,1989-01-10,Surat,Gujarat,Manufacturing,Salaried,916601.14,738,2015-02-10,Medium
107879,Meera,Verma,Male,1972-01-15,Pune,Maharashtra,Government,Self-employed,342418.93,752,2022-12-16,Low
107880,Siddharth,Iyer,Female,1990-01-10,Udaipur,Rajasthan,Retail,Self-employed,276795.03,511,2018-11-21,Very High
107881,Aditya,Verma,Female,2004-01-07,Nagpur,Maharashtra,Government,Salaried,1041679.39,685,2015-07-01,Medium
107882,Karan,Gupta,Female,1963-01-17,Jaipur,Rajasthan,Manufacturing,Salaried,204391.79,795,2025-10-28,Low
107883,Karan,Nair,Male,1994-01-09,Mangaluru,Karnataka,Retail,Self-employed,307044.24,745,2025-07-07,Medium
107884,Aditi,Reddy,Male,1970-01-15,Madurai,Tamil Nadu,Other,Self-employed,319009.38,659,2024-06-27,High
107885,Nikhil,Nair,Female,1970-01-15,New Delhi,Delhi,Retail,Salaried,905801.99,684,2022-08-29,Medium
107886,Kavya,Das,Male,1998-01-08,Vadodara,Gujarat,Other,Salaried,488901.45,671,2019-11-06,High
107887,Riya,Gupta,Male,1967-01-16,Hyderabad,Telangana,IT,Business Owner,668403.93,749,2020-08-28,Medium
107888,Sneha,Rao,Female,1962-01-17,Vadodara,Gujarat,Finance,Business Owner,992376.54,680,2020-01-30,Medium
107889,Rahul,Singh,Male,1962-01-17,Chennai,Tamil Nadu,Other,Salaried,1375314.16,748,2019-01-23,Medium
107890,Priya,Gupta,Male,1990-01-10,Kolkata,West Bengal,Healthcare,Self-employed,938097.82,727,2019-12-07,Medium
107891,Aditya,Reddy,Male,1975-01-14,Kolkata,West Bengal,Education,Business Owner,576053.34,658,2017-04-26,High
107892,Arjun,Shah,Male,1961-01-17,New Delhi,Delhi,Government,Salaried,1578224.17,713,2019-09-24,Medium
107893,Nikhil,Shah,Female,2000-01-08,Mangaluru,Karnataka,Other,Salaried,533246.11,566,2024-12-12,Very High
107894,Meera,Joshi,Male,1977-01-13,Kolkata,West Bengal,Manufacturing,Salaried,894340.0,610,2022-12-06,High
107895,Siddharth,Reddy,Male,1965-01-16,Ahmedabad,Gujarat,IT,Salaried,831322.47,729,2023-01-19,Medium
107896,Nikhil,Patel,Male,1992-01-10,New Delhi,Delhi,IT,Salaried,599700.19,763,2023-07-27,Low
107897,Rahul,Gupta,Female,1961-01-17,Mangaluru,Karnataka,Other,Contract,924716.26,692,2015-03-09,Medium
107898,Meera,Patel,Female,1969-01-15,Udaipur,Rajasthan,Education,Business Owner,547678.31,767,2023-03-07,Low
107899,Rohan,Rao,Male,1987-01-11,Udaipur,Rajasthan,IT,Salaried,252963.37,850,2022-06-15,Low
107900,Sneha,Kumar,Male,1978-01-13,Vadodara,Gujarat,Manufacturing,Contract,423124.55,710,2021-08-14,Medium
107901,Rohan,Mishra,Female,1975-01-14,Warangal,Telangana,Retail,Salaried,882366.48,619,2019-01-19,High
107902,Neha,Patel,Male,1973-01-14,Udaipur,Rajasthan,Finance,Business Owner,1625088.15,725,2015-11-08,Medium
107903,Ananya,Kumar,Female,1964-01-17,Kolkata,West Bengal,Healthcare,Salaried,1430458.74,715,2026-03-30,Medium
107904,Nikhil,Verma,Male,1962-01-17,Jaipur,Rajasthan,Education,Salaried,410684.72,654,2017-05-07,High
107905,Aditya,Verma,Male,1977-01-13,Mumbai,Maharashtra,Government,Salaried,421907.62,680,2019-12-18,Medium
107906,Nikhil,Mishra,Female,2002-01-07,Udaipur,Rajasthan,Education,Self-employed,1275586.33,645,2019-05-08,High
107907,Rahul,Verma,Female,1966-01-16,Udaipur,Rajasthan,Healthcare,Salaried,718900.41,656,2019-07-08,High
107908,Meera,Mishra,Male,2003-01-07,Ahmedabad,Gujarat,IT,Salaried,795741.7,623,2015-12-29,High
107909,Vihaan,Reddy,Male,1996-01-09,Kolkata,West Bengal,IT,Salaried,1421337.01,760,2019-08-09,Low
107910,Diya,Iyer,Female,1970-01-15,Warangal,Telangana,Healthcare,Salaried,348022.89,713,2022-07-31,Medium
107911,Ananya,Nair,Female,1990-01-10,Nagpur,Maharashtra,Finance,Salaried,939140.57,647,2026-02-13,High
107912,Arjun,Mehta,Female,1987-01-11,Coimbatore,Tamil Nadu,Healthcare,Salaried,632185.14,680,2015-03-30,Medium
107913,Riya,Mishra,Male,1991-01-10,Chennai,Tamil Nadu,Healthcare,Salaried,1173734.64,658,2025-08-16,High
107914,Riya,Iyer,Female,1987-01-11,Vadodara,Gujarat,Other,Salaried,448597.7,617,2026-04-14,High
107915,Siddharth,Kumar,Male,1967-01-16,Pune,Maharashtra,Other,Contract,844813.43,647,2016-09-11,High
107916,Aditya,Singh,Male,1978-01-13,Warangal,Telangana,Manufacturing,Salaried,1715503.11,836,2018-03-03,Low
107917,Meera,Singh,Male,1973-01-14,Pune,Maharashtra,Finance,Business Owner,947000.44,763,2019-06-09,Low
107918,Rahul,Reddy,Female,1992-01-10,Surat,Gujarat,Education,Salaried,956764.51,672,2020-12-21,High
107919,Neha,Iyer,Female,1998-01-08,Mumbai,Maharashtra,Other,Self-employed,1349614.41,781,2023-09-18,Low
107920,Vihaan,Shah,Male,1990-01-10,Jaipur,Rajasthan,Finance,Salaried,466176.51,675,2021-08-12,High
107921,Karan,Singh,Male,1971-01-15,Ahmedabad,Gujarat,Education,Salaried,812669.13,736,2021-10-12,Medium
107922,Vikram,Rao,Female,1972-01-15,Coimbatore,Tamil Nadu,Healthcare,Self-employed,938429.36,697,2018-08-20,Medium
107923,Rohan,Nair,Female,1970-01-15,New Delhi,Delhi,Retail,Salaried,494780.38,781,2022-12-13,Low
107924,Isha,Reddy,Male,1986-01-11,Surat,Gujarat,Finance,Salaried,676725.29,747,2021-12-30,Medium
107925,Riya,Nair,Male,1977-01-13,Hyderabad,Telangana,Government,Salaried,503322.64,688,2016-12-31,Medium
107926,Nikhil,Gupta,Female,1994-01-09,Hyderabad,Telangana,Retail,Salaried,1305367.97,707,2019-05-19,Medium
107927,Aditya,Verma,Female,1999-01-08,Hyderabad,Telangana,Other,Self-employed,1472103.06,605,2019-05-07,High
107928,Priya,Sharma,Female,1963-01-17,Hyderabad,Telangana,Government,Salaried,348298.97,680,2020-09-26,Medium
107929,Nikhil,Sharma,Female,1997-01-08,Udaipur,Rajasthan,IT,Salaried,1508899.34,666,2022-11-08,High
107930,Diya,Reddy,Female,1993-01-09,Warangal,Telangana,Finance,Salaried,925204.69,750,2021-09-14,Low
107931,Rohan,Rao,Female,1965-01-16,Udaipur,Rajasthan,Manufacturing,Salaried,707105.44,648,2020-05-30,High
107932,Neha,Das,Male,1972-01-15,Chennai,Tamil Nadu,Government,Salaried,1385110.39,730,2021-12-22,Medium
107933,Aarav,Kumar,Female,1983-01-12,Vadodara,Gujarat,Government,Salaried,571627.65,623,2017-10-02,High
107934,Vihaan,Rao,Male,1986-01-11,Kolkata,West Bengal,Education,Salaried,628950.51,712,2026-05-07,Medium
107935,Kavya,Rao,Male,1963-01-17,New Delhi,Delhi,Healthcare,Self-employed,865405.71,612,2020-12-09,High
107936,Aditya,Nair,Male,1980-01-13,Kolkata,West Bengal,Healthcare,Self-employed,493058.47,734,2019-10-17,Medium
107937,Priya,Iyer,Female,1961-01-17,Vadodara,Gujarat,Education,Contract,991123.25,684,2023-09-02,Medium
107938,Vikram,Iyer,Female,1989-01-10,New Delhi,Delhi,Other,Self-employed,743496.98,626,2020-11-09,High
107939,Riya,Joshi,Male,1962-01-17,New Delhi,Delhi,Manufacturing,Salaried,1111000.04,789,2020-03-23,Low
107940,Aarav,Kumar,Female,1962-01-17,Udaipur,Rajasthan,Education,Salaried,1570947.39,686,2019-05-05,Medium
107941,Aditi,Rao,Male,1977-01-13,Pune,Maharashtra,Retail,Salaried,1115440.1,672,2015-08-29,High
107942,Rohan,Patel,Female,1980-01-13,Mumbai,Maharashtra,Other,Self-employed,303603.03,664,2023-06-04,High
107943,Nikhil,Verma,Male,1997-01-08,Hyderabad,Telangana,Government,Salaried,882246.4,609,2019-03-10,High
107944,Vihaan,Shah,Male,1987-01-11,Udaipur,Rajasthan,Manufacturing,Business Owner,796587.25,692,2021-10-18,Medium
107945,Priya,Shah,Female,1970-01-15,Surat,Gujarat,Healthcare,Self-employed,254990.81,753,2019-08-09,Low
107946,Sneha,Joshi,Female,1973-01-14,Udaipur,Rajasthan,IT,Self-employed,814863.15,771,2025-01-16,Low
107947,Neha,Kumar,Male,1982-01-12,Pune,Maharashtra,Other,Contract,1522844.88,625,2024-12-02,High
107948,Diya,Kumar,Male,1985-01-11,Surat,Gujarat,Manufacturing,Salaried,520412.72,727,2024-05-21,Medium
107949,Aditya,Shah,Female,1988-01-11,Ahmedabad,Gujarat,IT,Self-employed,1368296.53,785,2016-08-09,Low
107950,Diya,Singh,Female,1969-01-15,Madurai,Tamil Nadu,Healthcare,Salaried,1280891.76,665,2025-09-29,High
107951,Isha,Das,Female,1967-01-16,Kolkata,West Bengal,Other,Business Owner,473977.74,688,2015-05-27,Medium
107952,Sneha,Patel,Male,1996-01-09,Hyderabad,Telangana,Manufacturing,Self-employed,905023.43,615,2022-03-19,High
107953,Meera,Mehta,Female,1971-01-15,Surat,Gujarat,Finance,Salaried,486180.29,657,2025-11-06,High
107954,Nikhil,Singh,Male,1973-01-14,Mangaluru,Karnataka,Retail,Salaried,549863.31,567,2023-05-25,Very High
107955,Meera,Mishra,Male,1983-01-12,Kolkata,West Bengal,IT,Salaried,650161.65,708,2016-12-29,Medium
107956,Aditi,Singh,Male,1977-01-13,Pune,Maharashtra,Government,Salaried,468178.71,689,2020-09-10,Medium
107957,Diya,Iyer,Female,1998-01-08,New Delhi,Delhi,Finance,Salaried,222621.35,744,2024-11-08,Medium
107958,Vihaan,Iyer,Male,1998-01-08,Surat,Gujarat,Finance,Salaried,330325.64,656,2015-03-24,High
107959,Siddharth,Reddy,Female,2004-01-07,Hyderabad,Telangana,Healthcare,Salaried,1072396.29,718,2016-07-14,Medium
107960,Ananya,Joshi,Male,1989-01-10,Jaipur,Rajasthan,Government,Salaried,600508.54,612,2026-06-27,High
107961,Neha,Rao,Male,1986-01-11,Ahmedabad,Gujarat,Manufacturing,Salaried,832341.73,766,2016-12-25,Low
107962,Nikhil,Patel,Female,1989-01-10,Mangaluru,Karnataka,Other,Salaried,272944.64,672,2017-01-26,High
107963,Aditya,Rao,Female,1982-01-12,Warangal,Telangana,IT,Salaried,537853.59,644,2020-01-14,High
107964,Vihaan,Mishra,Male,1984-01-12,New Delhi,Delhi,Government,Salaried,1474709.13,643,2015-07-16,High
107965,Diya,Shah,Male,1998-01-08,Nagpur,Maharashtra,IT,Contract,310468.21,670,2025-12-21,High
107966,Rahul,Joshi,Male,1998-01-08,New Delhi,Delhi,Education,Business Owner,681429.64,700,2015-05-04,Medium
107967,Rohan,Reddy,Male,1978-01-13,Hyderabad,Telangana,Government,Contract,600039.31,743,2021-11-07,Medium
107968,Arjun,Gupta,Male,1969-01-15,Jaipur,Rajasthan,Finance,Contract,493275.28,622,2021-09-22,High
107969,Vikram,Nair,Female,1981-01-12,Bengaluru,Karnataka,IT,Salaried,729979.7,720,2015-05-30,Medium
107970,Diya,Joshi,Male,1975-01-14,New Delhi,Delhi,Manufacturing,Self-employed,819579.15,731,2019-11-23,Medium
107971,Siddharth,Patel,Female,1962-01-17,Vadodara,Gujarat,Education,Salaried,813885.99,704,2021-08-20,Medium
107972,Kavya,Shah,Male,1999-01-08,Kolkata,West Bengal,Healthcare,Contract,378600.8,780,2018-08-02,Low
107973,Aarav,Sharma,Female,1967-01-16,Madurai,Tamil Nadu,Government,Self-employed,653864.42,731,2017-09-07,Medium
107974,Vikram,Patel,Male,1974-01-14,Coimbatore,Tamil Nadu,Healthcare,Self-employed,614697.57,702,2018-07-27,Medium
107975,Meera,Iyer,Male,1961-01-17,New Delhi,Delhi,Finance,Salaried,737292.69,703,2025-09-21,Medium
107976,Aditya,Singh,Male,1969-01-15,Mangaluru,Karnataka,Manufacturing,Salaried,223907.99,684,2019-07-18,Medium
107977,Meera,Verma,Male,1972-01-15,Mangaluru,Karnataka,Manufacturing,Salaried,425796.7,646,2024-11-12,High
107978,Ananya,Iyer,Male,1966-01-16,Mumbai,Maharashtra,Education,Salaried,417390.82,684,2015-10-01,Medium
107979,Sneha,Sharma,Male,1983-01-12,Hyderabad,Telangana,Manufacturing,Salaried,370759.12,667,2020-09-04,High
107980,Aditya,Reddy,Female,2000-01-08,Bengaluru,Karnataka,Education,Salaried,624878.87,613,2024-03-22,High
107981,Siddharth,Nair,Male,1993-01-09,Jaipur,Rajasthan,IT,Salaried,1710231.13,754,2020-10-01,Low
107982,Aditi,Gupta,Male,1991-01-10,Mumbai,Maharashtra,Healthcare,Business Owner,237557.33,768,2017-11-02,Low
107983,Diya,Mehta,Female,1963-01-17,Udaipur,Rajasthan,Finance,Salaried,1420014.1,718,2024-03-05,Medium
107984,Karan,Reddy,Female,1975-01-14,Udaipur,Rajasthan,Retail,Salaried,243948.76,626,2024-05-11,High
107985,Vihaan,Nair,Female,2005-01-06,Surat,Gujarat,Manufacturing,Salaried,744320.75,790,2016-01-24,Low
107986,Rahul,Das,Female,1983-01-12,Surat,Gujarat,Manufacturing,Salaried,1082730.7,698,2023-08-15,Medium
107987,Isha,Singh,Female,1989-01-10,New Delhi,Delhi,Government,Salaried,882870.51,622,2018-10-28,High
107988,Meera,Joshi,Female,1999-01-08,Surat,Gujarat,IT,Salaried,717664.3,781,2025-06-21,Low
107989,Vihaan,Das,Male,1999-01-08,Mangaluru,Karnataka,IT,Salaried,384448.11,753,2026-05-10,Low
107990,Siddharth,Shah,Male,2004-01-07,Chennai,Tamil Nadu,Other,Salaried,1014437.38,646,2021-01-23,High
107991,Priya,Das,Male,1973-01-14,Bengaluru,Karnataka,Government,Contract,1817376.76,710,2017-08-31,Medium
107992,Karan,Verma,Female,1988-01-11,Hyderabad,Telangana,Finance,Salaried,843651.16,761,2019-04-27,Low
107993,Priya,Joshi,Female,1970-01-15,Udaipur,Rajasthan,Government,Business Owner,3366465.43,742,2023-12-17,Medium
107994,Aditi,Mehta,Male,2003-01-07,Ahmedabad,Gujarat,Healthcare,Salaried,1445978.26,725,2023-03-06,Medium
107995,Kavya,Das,Female,1993-01-09,Udaipur,Rajasthan,Government,Business Owner,1283542.46,667,2016-07-20,High
107996,Aditi,Singh,Female,1990-01-10,Hyderabad,Telangana,Education,Salaried,586141.65,736,2015-03-07,Medium
107997,Neha,Iyer,Female,1976-01-14,Madurai,Tamil Nadu,Retail,Salaried,1106069.75,771,2024-02-05,Low
107998,Priya,Rao,Male,1963-01-17,Jaipur,Rajasthan,Finance,Self-employed,395082.36,697,2018-02-02,Medium
107999,Vihaan,Mehta,Male,1977-01-13,Jaipur,Rajasthan,Manufacturing,Salaried,541876.75,701,2017-08-10,Medium
108000,Aditya,Verma,Male,1977-01-13,Warangal,Telangana,Finance,Self-employed,503054.44,659,2024-06-29,High
108001,Aarav,Kumar,Male,1988-01-11,New Delhi,Delhi,Finance,Self-employed,1080217.3,741,2019-12-30,Medium
108002,Neha,Shah,Male,2003-01-07,Madurai,Tamil Nadu,Manufacturing,Salaried,600882.66,781,2018-02-12,Low
108003,Meera,Reddy,Male,2002-01-07,Hyderabad,Telangana,IT,Self-employed,598947.3,688,2022-05-30,Medium
108004,Riya,Verma,Male,1981-01-12,Warangal,Telangana,Government,Salaried,238083.11,781,2022-02-24,Low
108005,Vihaan,Nair,Female,1969-01-15,Kolkata,West Bengal,Education,Salaried,414812.47,633,2026-05-14,High
108006,Aditya,Patel,Male,1964-01-17,Hyderabad,Telangana,Manufacturing,Business Owner,461676.01,783,2023-08-17,Low
108007,Ananya,Das,Male,1977-01-13,Jaipur,Rajasthan,Healthcare,Salaried,565865.14,704,2017-01-19,Medium
108008,Aditi,Iyer,Female,1982-01-12,Ahmedabad,Gujarat,Retail,Salaried,1064330.2,653,2018-12-10,High
108009,Aditi,Mishra,Male,1997-01-08,Udaipur,Rajasthan,Manufacturing,Self-employed,216675.5,676,2015-05-11,High
108010,Aarav,Nair,Female,1982-01-12,Mangaluru,Karnataka,Government,Salaried,1242027.95,695,2024-05-26,Medium
108011,Neha,Nair,Male,1967-01-16,Madurai,Tamil Nadu,Government,Salaried,639704.34,756,2020-05-19,Low
108012,Arjun,Rao,Male,1986-01-11,Kolkata,West Bengal,IT,Contract,794262.15,700,2023-09-04,Medium
108013,Aditi,Reddy,Female,1965-01-16,Warangal,Telangana,Other,Salaried,539547.59,682,2023-08-10,Medium
108014,Arjun,Kumar,Male,1974-01-14,Kolkata,West Bengal,Manufacturing,Salaried,714513.07,700,2015-03-25,Medium
108015,Sneha,Mishra,Female,1981-01-12,Udaipur,Rajasthan,Retail,Salaried,716315.56,754,2018-06-14,Low
108016,Rohan,Das,Female,1968-01-16,Hyderabad,Telangana,Healthcare,Salaried,586471.6,654,2018-05-17,High
108017,Aditya,Shah,Male,1981-01-12,Nagpur,Maharashtra,Manufacturing,Salaried,765431.67,650,2023-09-04,High
108018,Vihaan,Verma,Female,1976-01-14,Jaipur,Rajasthan,Healthcare,Self-employed,894246.45,671,2025-01-05,High
108019,Riya,Das,Female,1962-01-17,Ahmedabad,Gujarat,Government,Salaried,507558.15,783,2020-01-04,Low
108020,Aditya,Mishra,Female,2001-01-07,Warangal,Telangana,Manufacturing,Salaried,987535.34,585,2016-09-21,Very High
108021,Aditi,Shah,Male,1969-01-15,Warangal,Telangana,Manufacturing,Salaried,695817.91,661,2019-08-27,High
108022,Siddharth,Nair,Female,2003-01-07,Surat,Gujarat,Government,Self-employed,642689.64,617,2023-09-08,High
108023,Arjun,Singh,Female,1977-01-13,Jaipur,Rajasthan,IT,Business Owner,658556.41,699,2017-12-27,Medium
108024,Priya,Iyer,Male,1973-01-14,Kolkata,West Bengal,Education,Salaried,317781.15,604,2020-05-25,High
108025,Riya,Sharma,Male,1966-01-16,Nagpur,Maharashtra,Government,Salaried,806266.71,660,2015-11-05,High
108026,Rahul,Das,Female,1971-01-15,New Delhi,Delhi,Healthcare,Contract,317478.68,774,2019-10-08,Low
108027,Sneha,Patel,Female,1990-01-10,New Delhi,Delhi,Healthcare,Contract,1375131.82,794,2019-06-24,Low
108028,Diya,Mishra,Male,1978-01-13,Coimbatore,Tamil Nadu,Government,Salaried,193727.98,728,2019-05-26,Medium
108029,Rahul,Kumar,Female,1979-01-13,Nagpur,Maharashtra,Education,Salaried,304777.83,768,2026-01-09,Low
108030,Siddharth,Reddy,Female,1967-01-16,Nagpur,Maharashtra,Education,Salaried,447983.83,698,2024-11-27,Medium
108031,Diya,Singh,Female,1988-01-11,Kolkata,West Bengal,Retail,Salaried,792808.37,760,2026-05-27,Low
108032,Arjun,Joshi,Male,1996-01-09,Chennai,Tamil Nadu,Retail,Salaried,1536351.11,670,2018-01-13,High
108033,Sneha,Das,Male,1991-01-10,Coimbatore,Tamil Nadu,Other,Salaried,1090339.24,692,2022-01-26,Medium
108034,Ananya,Nair,Female,1975-01-14,Udaipur,Rajasthan,Finance,Contract,1280084.0,686,2024-04-17,Medium
108035,Diya,Iyer,Male,2005-01-06,Hyderabad,Telangana,Healthcare,Salaried,3046612.67,704,2018-12-06,Medium
108036,Rohan,Das,Male,1980-01-13,Warangal,Telangana,Retail,Salaried,797942.67,728,2023-07-03,Medium
108037,Priya,Singh,Male,2003-01-07,Jaipur,Rajasthan,IT,Salaried,700221.04,652,2025-03-29,High
108038,Priya,Shah,Male,1990-01-10,New Delhi,Delhi,Finance,Self-employed,939953.94,662,2023-05-21,High
108039,Nikhil,Shah,Male,1990-01-10,Ahmedabad,Gujarat,Manufacturing,Business Owner,1285789.76,713,2024-10-22,Medium
108040,Sneha,Reddy,Male,1989-01-10,Nagpur,Maharashtra,Other,Salaried,445912.33,803,2026-05-18,Low
108041,Rahul,Singh,Male,1966-01-16,Mangaluru,Karnataka,Government,Salaried,1199572.95,638,2022-01-12,High
108042,Ananya,Sharma,Male,1990-01-10,Kolkata,West Bengal,Education,Salaried,963543.6,706,2017-12-31,Medium
108043,Aditi,Mishra,Female,1984-01-12,Warangal,Telangana,Government,Salaried,982799.52,645,2020-08-25,High
108044,Aditya,Iyer,Male,1988-01-11,Jaipur,Rajasthan,Healthcare,Salaried,489177.71,707,2024-11-07,Medium
108045,Nikhil,Mishra,Male,1965-01-16,Hyderabad,Telangana,IT,Business Owner,335952.77,707,2018-10-07,Medium
108046,Aditya,Joshi,Female,1975-01-14,Pune,Maharashtra,Manufacturing,Salaried,1194376.25,679,2022-03-24,High
108047,Vihaan,Iyer,Male,1964-01-17,Warangal,Telangana,Healthcare,Self-employed,861988.15,647,2015-10-14,High
108048,Vikram,Patel,Male,1988-01-11,Mumbai,Maharashtra,Other,Salaried,456182.84,653,2016-11-29,High
108049,Priya,Mehta,Female,1994-01-09,Ahmedabad,Gujarat,Finance,Salaried,2196598.7,766,2016-02-19,Low
108050,Ananya,Joshi,Female,1978-01-13,Surat,Gujarat,Finance,Salaried,577890.4,701,2018-10-16,Medium
108051,Neha,Shah,Female,1977-01-13,Mumbai,Maharashtra,Other,Salaried,1068842.29,693,2022-08-16,Medium
108052,Isha,Nair,Male,1978-01-13,Nagpur,Maharashtra,Retail,Salaried,486972.04,680,2022-03-28,Medium
108053,Aditi,Iyer,Male,1965-01-16,Coimbatore,Tamil Nadu,Healthcare,Salaried,898707.66,649,2022-07-13,High
108054,Siddharth,Shah,Male,2005-01-06,Chennai,Tamil Nadu,Education,Salaried,440617.79,740,2015-12-08,Medium
108055,Ananya,Mehta,Male,1996-01-09,Chennai,Tamil Nadu,Retail,Business Owner,570095.8,656,2018-07-05,High
108056,Ananya,Joshi,Male,1971-01-15,New Delhi,Delhi,Retail,Business Owner,631511.63,732,2019-10-20,Medium
108057,Diya,Iyer,Male,1972-01-15,Warangal,Telangana,Education,Salaried,506323.29,693,2025-09-08,Medium
108058,Sneha,Gupta,Female,1989-01-10,Ahmedabad,Gujarat,IT,Salaried,664237.98,751,2024-12-11,Low
108059,Priya,Shah,Female,1969-01-15,Kolkata,West Bengal,Government,Self-employed,493560.56,699,2025-11-23,Medium
